Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
disPhiPie-R-G3C-Zip/100,8.49160328566019e-4,8.441108594058525e-4,8.55911421517172e-4,2.2673968752007322e-5,1.814933163044331e-5,2.88812253319572e-5
disPhiPie-R-G3I-Zip/10,9.234353706342578e-4,8.87856162076742e-4,1.0744350057283736e-3,2.3352106588634726e-4,4.17753855183057e-5,5.285470390745464e-4
disPhiPie-R-G3I-Zip/20,7.094649997968311e-3,7.044057159305823e-3,7.1523810482286496e-3,1.8612007264574913e-4,1.443158162669639e-4,2.3370478906185923e-4
disPhiPie-R-G3I-Zip/30,2.4759876962014517e-2,2.4596877030860973e-2,2.523325422396305e-2,6.310303288326483e-4,2.938008300913886e-4,1.1415439546877387e-3
disPhiPie-R-G3I-Zip/40,5.8948728901451246e-2,5.7850718591751914e-2,6.0280276355255825e-2,2.6934820813960887e-3,2.0614257100352805e-3,3.386968536991224e-3
disPhiPie-R-G3I-Zip/50,0.11055593870850647,0.10889675168823375,0.11294197173689133,3.8471389537444133e-3,2.760958476685265e-3,5.3509209976381885e-3
disPhiPie-R-G3I-Zip/60,0.1875940070773631,0.18522315457066052,0.19192017075466639,5.043643186681838e-3,3.2926351626356527e-3,7.297466216231178e-3
disPhiPie-R-G3I-Zip/70,0.306007805876224,0.303041016447974,0.31048923299767056,5.372603734571375e-3,3.3179719635145796e-3,7.33709341500799e-3
disPhiPie-R-G3I-Zip/80,0.4578757631983333,0.45327968962721776,0.4649038807707257,7.717162837852385e-3,4.8949276185339475e-3,1.0489187175954044e-2
disPhiPie-R-G3I-Zip/90,0.661117481954619,0.6552119763665056,0.6749150277367637,1.0937047630422983e-2,1.4093728085112795e-3,1.479356800448263e-2
disPhiPie-R-G3I-Zip/100,0.9260471154587625,0.9188584496647916,0.937117703128024,1.0688972130030198e-2,2.7838976663285275e-3,1.4390497608922137e-2
disPhiPie-R-G3C-Tree/10,2.444858633657808e-5,2.4407051955247124e-5,2.453898918107121e-5,2.1821931895714121e-7,1.3083639391208756e-7,3.832346697495627e-7
disPhiPie-R-G3C-Tree/20,5.872420267125376e-5,5.843310913859941e-5,5.911019486246234e-5,1.2561702840580632e-6,9.915082072964422e-7,1.5726106231160879e-6
disPhiPie-R-G3C-Tree/30,1.0677167034707044e-4,1.0644729281406112e-4,1.0733753896956477e-4,1.6005987047191133e-6,1.0304184560922615e-6,2.5315362776524348e-6
disPhiPie-R-G3C-Tree/40,1.6914786580668622e-4,1.6866616677949328e-4,1.7005209136776092e-4,2.4561313829951013e-6,1.4479661471630567e-6,3.7596262483512306e-6
disPhiPie-R-G3C-Tree/50,2.472777743218383e-4,2.4623646866477533e-4,2.489911996907946e-4,5.108711149648277e-6,3.621118223626685e-6,6.8214745803457414e-6
disPhiPie-R-G3C-Tree/60,3.380099513517489e-4,3.3688124300668246e-4,3.3995020504474637e-4,5.445109068379302e-6,4.029667394766509e-6,8.523063840597491e-6
disPhiPie-R-G3C-Tree/70,4.4322486781358346e-4,4.418053073592839e-4,4.457850758230647e-4,7.353208476021924e-6,5.0743049981418e-6,1.0299943777700799e-5
disPhiPie-R-G3C-Tree/80,5.843114456703318e-4,5.78764415231774e-4,5.929079697863813e-4,2.5250002789150615e-5,1.6518750927862406e-5,4.566491955512706e-5
disPhiPie-R-G3C-Tree/90,7.195610906942886e-4,7.129268163411391e-4,7.297225359331442e-4,3.1937986939614644e-5,2.284895257995484e-5,4.9048980732323364e-5
disPhiPie-R-G3C-Tree/100,8.567834922202971e-4,8.502686324111041e-4,8.686050877798618e-4,3.2156474410185956e-5,2.1928145487064478e-5,5.4187385077498996e-5
disPhiPie-R-G3I-Tree/10,8.48012906560069e-4,8.450372097315126e-4,8.517606855731786e-4,1.2945939181456171e-5,1.077301982731485e-5,1.5439992982682868e-5
disPhiPie-R-G3I-Tree/20,6.773175161221371e-3,6.757212950668023e-3,6.79948917616184e-3,6.754737267339831e-5,3.9479147366295916e-5,1.0616036144479826e-4
